Abilities,Name,Pokedex Number,Stat,Type1,Type2,Against Bug,Against Dark,Against Dragon,Against Electric,Against Fairy,Against Fight,Against Fire,Against Flying,Against Ghost,Against Grass,Against Ground,Against Ice,Against Normal,Against Poison,Against Psychic,Against Rock,Against Steel,Against Water,Base Total,Capture Rate,Generation,Height M,Is Legendary,Percentage Male,Value,Weight Kg
"['Insomnia', 'Keen Eye', 'Tinted Lens']",Noctowl,164,Sp Attack,normal,flying,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,452,90,2,1.6,0,50,86,40.8
"['Insomnia', 'Keen Eye', 'Tinted Lens']",Noctowl,164,Sp Defense,normal,flying,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,452,90,2,1.6,0,50,96,40.8
"['Insomnia', 'Keen Eye', 'Tinted Lens']",Noctowl,164,Speed,normal,flying,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,452,90,2,1.6,0,50,70,40.8
"['Swarm', 'Early Bird', 'Rattled']",Ledyba,165,Attack,bug,flying,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,265,255,2,1,0,50,20,10.8
"['Swarm', 'Early Bird', 'Rattled']",Ledyba,165,Defense,bug,flying,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,265,255,2,1,0,50,30,10.8
"['Swarm', 'Early Bird', 'Rattled']",Ledyba,165,Hp,bug,flying,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,265,255,2,1,0,50,40,10.8
"['Swarm', 'Early Bird', 'Rattled']",Ledyba,165,Sp Attack,bug,flying,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,265,255,2,1,0,50,40,10.8
"['Swarm', 'Early Bird', 'Rattled']",Ledyba,165,Sp Defense,bug,flying,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,265,255,2,1,0,50,80,10.8
"['Swarm', 'Early Bird', 'Rattled']",Ledyba,165,Speed,bug,flying,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,265,255,2,1,0,50,55,10.8
"['Swarm', 'Early Bird', 'Iron Fist']",Ledian,166,Attack,bug,flying,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,390,90,2,1.4,0,50,35,35.6
"['Swarm', 'Early Bird', 'Iron Fist']",Ledian,166,Defense,bug,flying,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,390,90,2,1.4,0,50,50,35.6
"['Swarm', 'Early Bird', 'Iron Fist']",Ledian,166,Hp,bug,flying,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,390,90,2,1.4,0,50,55,35.6
"['Swarm', 'Early Bird', 'Iron Fist']",Ledian,166,Sp Attack,bug,flying,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,390,90,2,1.4,0,50,55,35.6
"['Swarm', 'Early Bird', 'Iron Fist']",Ledian,166,Sp Defense,bug,flying,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,390,90,2,1.4,0,50,110,35.6
"['Swarm', 'Early Bird', 'Iron Fist']",Ledian,166,Speed,bug,flying,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,390,90,2,1.4,0,50,85,35.6
"['Swarm', 'Insomnia', 'Sniper']",Spinarak,167,Attack,bug,poison,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,250,255,2,0.5,0,50,60,8.5
"['Swarm', 'Insomnia', 'Sniper']",Spinarak,167,Defense,bug,poison,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,250,255,2,0.5,0,50,40,8.5
"['Swarm', 'Insomnia', 'Sniper']",Spinarak,167,Hp,bug,poison,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,250,255,2,0.5,0,50,40,8.5
"['Swarm', 'Insomnia', 'Sniper']",Spinarak,167,Sp Attack,bug,poison,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,250,255,2,0.5,0,50,40,8.5
"['Swarm', 'Insomnia', 'Sniper']",Spinarak,167,Sp Defense,bug,poison,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,250,255,2,0.5,0,50,40,8.5
"['Swarm', 'Insomnia', 'Sniper']",Spinarak,167,Speed,bug,poison,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,250,255,2,0.5,0,50,30,8.5
"['Swarm', 'Insomnia', 'Sniper']",Ariados,168,Attack,bug,poison,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,400,90,2,1.1,0,50,90,33.5
"['Swarm', 'Insomnia', 'Sniper']",Ariados,168,Defense,bug,poison,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,400,90,2,1.1,0,50,70,33.5
"['Swarm', 'Insomnia', 'Sniper']",Ariados,168,Hp,bug,poison,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,400,90,2,1.1,0,50,70,33.5
"['Swarm', 'Insomnia', 'Sniper']",Ariados,168,Sp Attack,bug,poison,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,400,90,2,1.1,0,50,60,33.5
"['Swarm', 'Insomnia', 'Sniper']",Ariados,168,Sp Defense,bug,poison,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,400,90,2,1.1,0,50,70,33.5
"['Swarm', 'Insomnia', 'Sniper']",Ariados,168,Speed,bug,poison,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,400,90,2,1.1,0,50,40,33.5
"['Inner Focus', 'Infiltrator']",Crobat,169,Attack,poison,flying,0.25,1,1,2,0.5,0.25,1,1,1,0.25,0,2,1,0.5,2,2,1,1,535,90,2,1.8,0,50,90,75
"['Inner Focus', 'Infiltrator']",Crobat,169,Defense,poison,flying,0.25,1,1,2,0.5,0.25,1,1,1,0.25,0,2,1,0.5,2,2,1,1,535,90,2,1.8,0,50,80,75
"['Inner Focus', 'Infiltrator']",Crobat,169,Hp,poison,flying,0.25,1,1,2,0.5,0.25,1,1,1,0.25,0,2,1,0.5,2,2,1,1,535,90,2,1.8,0,50,85,75
"['Inner Focus', 'Infiltrator']",Crobat,169,Sp Attack,poison,flying,0.25,1,1,2,0.5,0.25,1,1,1,0.25,0,2,1,0.5,2,2,1,1,535,90,2,1.8,0,50,70,75
"['Inner Focus', 'Infiltrator']",Crobat,169,Sp Defense,poison,flying,0.25,1,1,2,0.5,0.25,1,1,1,0.25,0,2,1,0.5,2,2,1,1,535,90,2,1.8,0,50,80,75
"['Inner Focus', 'Infiltrator']",Crobat,169,Speed,poison,flying,0.25,1,1,2,0.5,0.25,1,1,1,0.25,0,2,1,0.5,2,2,1,1,535,90,2,1.8,0,50,130,75
"['Volt Absorb', 'Illuminate', 'Water Absorb']",Chinchou,170,Attack,water,electric,1,1,1,1,1,1,0.5,0.5,1,2,2,0.5,1,1,1,1,0.25,0.5,330,190,2,0.5,0,50,38,12
"['Volt Absorb', 'Illuminate', 'Water Absorb']",Chinchou,170,Defense,water,electric,1,1,1,1,1,1,0.5,0.5,1,2,2,0.5,1,1,1,1,0.25,0.5,330,190,2,0.5,0,50,38,12
"['Volt Absorb', 'Illuminate', 'Water Absorb']",Chinchou,170,Hp,water,electric,1,1,1,1,1,1,0.5,0.5,1,2,2,0.5,1,1,1,1,0.25,0.5,330,190,2,0.5,0,50,75,12
"['Volt Absorb', 'Illuminate', 'Water Absorb']",Chinchou,170,Sp Attack,water,electric,1,1,1,1,1,1,0.5,0.5,1,2,2,0.5,1,1,1,1,0.25,0.5,330,190,2,0.5,0,50,56,12
"['Volt Absorb', 'Illuminate', 'Water Absorb']",Chinchou,170,Sp Defense,water,electric,1,1,1,1,1,1,0.5,0.5,1,2,2,0.5,1,1,1,1,0.25,0.5,330,190,2,0.5,0,50,56,12
"['Volt Absorb', 'Illuminate', 'Water Absorb']",Chinchou,170,Speed,water,electric,1,1,1,1,1,1,0.5,0.5,1,2,2,0.5,1,1,1,1,0.25,0.5,330,190,2,0.5,0,50,67,12
"['Volt Absorb', 'Illuminate', 'Water Absorb']",Lanturn,171,Attack,water,electric,1,1,1,1,1,1,0.5,0.5,1,2,2,0.5,1,1,1,1,0.25,0.5,460,75,2,1.2,0,50,58,22.5
"['Volt Absorb', 'Illuminate', 'Water Absorb']",Lanturn,171,Defense,water,electric,1,1,1,1,1,1,0.5,0.5,1,2,2,0.5,1,1,1,1,0.25,0.5,460,75,2,1.2,0,50,58,22.5
"['Volt Absorb', 'Illuminate', 'Water Absorb']",Lanturn,171,Hp,water,electric,1,1,1,1,1,1,0.5,0.5,1,2,2,0.5,1,1,1,1,0.25,0.5,460,75,2,1.2,0,50,125,22.5
"['Volt Absorb', 'Illuminate', 'Water Absorb']",Lanturn,171,Sp Attack,water,electric,1,1,1,1,1,1,0.5,0.5,1,2,2,0.5,1,1,1,1,0.25,0.5,460,75,2,1.2,0,50,76,22.5
"['Volt Absorb', 'Illuminate', 'Water Absorb']",Lanturn,171,Sp Defense,water,electric,1,1,1,1,1,1,0.5,0.5,1,2,2,0.5,1,1,1,1,0.25,0.5,460,75,2,1.2,0,50,76,22.5
"['Volt Absorb', 'Illuminate', 'Water Absorb']",Lanturn,171,Speed,water,electric,1,1,1,1,1,1,0.5,0.5,1,2,2,0.5,1,1,1,1,0.25,0.5,460,75,2,1.2,0,50,67,22.5
"['Static', 'Lightningrod']",Pichu,172,Attack,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,205,190,2,0.3,0,50,40,2
"['Static', 'Lightningrod']",Pichu,172,Defense,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,205,190,2,0.3,0,50,15,2
"['Static', 'Lightningrod']",Pichu,172,Hp,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,205,190,2,0.3,0,50,20,2
"['Static', 'Lightningrod']",Pichu,172,Sp Attack,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,205,190,2,0.3,0,50,35,2
"['Static', 'Lightningrod']",Pichu,172,Sp Defense,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,205,190,2,0.3,0,50,35,2
"['Static', 'Lightningrod']",Pichu,172,Speed,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,205,190,2,0.3,0,50,60,2
"['Cute Charm', 'Magic Guard', 'Friend Guard']",Cleffa,173,Attack,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,218,150,2,0.3,0,24.6,25,3
"['Cute Charm', 'Magic Guard', 'Friend Guard']",Cleffa,173,Defense,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,218,150,2,0.3,0,24.6,28,3
"['Cute Charm', 'Magic Guard', 'Friend Guard']",Cleffa,173,Hp,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,218,150,2,0.3,0,24.6,50,3
"['Cute Charm', 'Magic Guard', 'Friend Guard']",Cleffa,173,Sp Attack,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,218,150,2,0.3,0,24.6,45,3
"['Cute Charm', 'Magic Guard', 'Friend Guard']",Cleffa,173,Sp Defense,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,218,150,2,0.3,0,24.6,55,3
"['Cute Charm', 'Magic Guard', 'Friend Guard']",Cleffa,173,Speed,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,218,150,2,0.3,0,24.6,15,3
"['Cute Charm', 'Competitive', 'Friend Guard']",Igglybuff,174,Attack,normal,fairy,0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,210,170,2,0.3,0,24.6,30,1
"['Cute Charm', 'Competitive', 'Friend Guard']",Igglybuff,174,Defense,normal,fairy,0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,210,170,2,0.3,0,24.6,15,1
"['Cute Charm', 'Competitive', 'Friend Guard']",Igglybuff,174,Hp,normal,fairy,0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,210,170,2,0.3,0,24.6,90,1
"['Cute Charm', 'Competitive', 'Friend Guard']",Igglybuff,174,Sp Attack,normal,fairy,0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,210,170,2,0.3,0,24.6,40,1
"['Cute Charm', 'Competitive', 'Friend Guard']",Igglybuff,174,Sp Defense,normal,fairy,0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,210,170,2,0.3,0,24.6,20,1
"['Cute Charm', 'Competitive', 'Friend Guard']",Igglybuff,174,Speed,normal,fairy,0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,210,170,2,0.3,0,24.6,15,1
"['Hustle', 'Serene Grace', 'Super Luck']",Togepi,175,Attack,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,245,190,2,0.3,0,88.1,20,1.5
"['Hustle', 'Serene Grace', 'Super Luck']",Togepi,175,Defense,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,245,190,2,0.3,0,88.1,65,1.5
"['Hustle', 'Serene Grace', 'Super Luck']",Togepi,175,Hp,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,245,190,2,0.3,0,88.1,35,1.5
"['Hustle', 'Serene Grace', 'Super Luck']",Togepi,175,Sp Attack,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,245,190,2,0.3,0,88.1,40,1.5
"['Hustle', 'Serene Grace', 'Super Luck']",Togepi,175,Sp Defense,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,245,190,2,0.3,0,88.1,65,1.5
"['Hustle', 'Serene Grace', 'Super Luck']",Togepi,175,Speed,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,245,190,2,0.3,0,88.1,20,1.5
"['Hustle', 'Serene Grace', 'Super Luck']",Togetic,176,Attack,fairy,flying,0.25,0.5,0,2,1,0.25,1,1,1,0.5,0,2,1,2,1,2,2,1,405,75,2,0.6,0,88.1,40,3.2
"['Hustle', 'Serene Grace', 'Super Luck']",Togetic,176,Defense,fairy,flying,0.25,0.5,0,2,1,0.25,1,1,1,0.5,0,2,1,2,1,2,2,1,405,75,2,0.6,0,88.1,85,3.2
"['Hustle', 'Serene Grace', 'Super Luck']",Togetic,176,Hp,fairy,flying,0.25,0.5,0,2,1,0.25,1,1,1,0.5,0,2,1,2,1,2,2,1,405,75,2,0.6,0,88.1,55,3.2
"['Hustle', 'Serene Grace', 'Super Luck']",Togetic,176,Sp Attack,fairy,flying,0.25,0.5,0,2,1,0.25,1,1,1,0.5,0,2,1,2,1,2,2,1,405,75,2,0.6,0,88.1,80,3.2
"['Hustle', 'Serene Grace', 'Super Luck']",Togetic,176,Sp Defense,fairy,flying,0.25,0.5,0,2,1,0.25,1,1,1,0.5,0,2,1,2,1,2,2,1,405,75,2,0.6,0,88.1,105,3.2
"['Hustle', 'Serene Grace', 'Super Luck']",Togetic,176,Speed,fairy,flying,0.25,0.5,0,2,1,0.25,1,1,1,0.5,0,2,1,2,1,2,2,1,405,75,2,0.6,0,88.1,40,3.2
"['Synchronize', 'Early Bird', 'Magic Bounce']",Natu,177,Attack,psychic,flying,1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,320,190,2,0.2,0,50,50,2
"['Synchronize', 'Early Bird', 'Magic Bounce']",Natu,177,Defense,psychic,flying,1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,320,190,2,0.2,0,50,45,2
"['Synchronize', 'Early Bird', 'Magic Bounce']",Natu,177,Hp,psychic,flying,1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,320,190,2,0.2,0,50,40,2
"['Synchronize', 'Early Bird', 'Magic Bounce']",Natu,177,Sp Attack,psychic,flying,1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,320,190,2,0.2,0,50,70,2
"['Synchronize', 'Early Bird', 'Magic Bounce']",Natu,177,Sp Defense,psychic,flying,1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,320,190,2,0.2,0,50,45,2
"['Synchronize', 'Early Bird', 'Magic Bounce']",Natu,177,Speed,psychic,flying,1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,320,190,2,0.2,0,50,70,2
"['Synchronize', 'Early Bird', 'Magic Bounce']",Xatu,178,Attack,psychic,flying,1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,470,75,2,1.5,0,50,75,15
"['Synchronize', 'Early Bird', 'Magic Bounce']",Xatu,178,Defense,psychic,flying,1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,470,75,2,1.5,0,50,70,15
"['Synchronize', 'Early Bird', 'Magic Bounce']",Xatu,178,Hp,psychic,flying,1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,470,75,2,1.5,0,50,65,15
"['Synchronize', 'Early Bird', 'Magic Bounce']",Xatu,178,Sp Attack,psychic,flying,1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,470,75,2,1.5,0,50,95,15
"['Synchronize', 'Early Bird', 'Magic Bounce']",Xatu,178,Sp Defense,psychic,flying,1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,470,75,2,1.5,0,50,70,15
"['Synchronize', 'Early Bird', 'Magic Bounce']",Xatu,178,Speed,psychic,flying,1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,470,75,2,1.5,0,50,95,15
"['Static', 'Plus']",Mareep,179,Attack,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,280,235,2,0.6,0,50,40,7.8
"['Static', 'Plus']",Mareep,179,Defense,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,280,235,2,0.6,0,50,40,7.8
"['Static', 'Plus']",Mareep,179,Hp,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,280,235,2,0.6,0,50,55,7.8
"['Static', 'Plus']",Mareep,179,Sp Attack,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,280,235,2,0.6,0,50,65,7.8
"['Static', 'Plus']",Mareep,179,Sp Defense,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,280,235,2,0.6,0,50,45,7.8
"['Static', 'Plus']",Mareep,179,Speed,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,280,235,2,0.6,0,50,35,7.8
"['Static', 'Plus']",Flaaffy,180,Attack,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,365,120,2,0.8,0,50,55,13.3
"['Static', 'Plus']",Flaaffy,180,Defense,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,365,120,2,0.8,0,50,55,13.3
"['Static', 'Plus']",Flaaffy,180,Hp,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,365,120,2,0.8,0,50,70,13.3
"['Static', 'Plus']",Flaaffy,180,Sp Attack,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,365,120,2,0.8,0,50,80,13.3
"['Static', 'Plus']",Flaaffy,180,Sp Defense,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,365,120,2,0.8,0,50,60,13.3
"['Static', 'Plus']",Flaaffy,180,Speed,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,365,120,2,0.8,0,50,45,13.3
"['Static', 'Plus']",Ampharos,181,Attack,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,610,45,2,1.4,0,50,95,61.5
"['Static', 'Plus']",Ampharos,181,Defense,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,610,45,2,1.4,0,50,105,61.5
"['Static', 'Plus']",Ampharos,181,Hp,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,610,45,2,1.4,0,50,90,61.5
"['Static', 'Plus']",Ampharos,181,Sp Attack,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,610,45,2,1.4,0,50,165,61.5
"['Static', 'Plus']",Ampharos,181,Sp Defense,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,610,45,2,1.4,0,50,110,61.5
"['Static', 'Plus']",Ampharos,181,Speed,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,610,45,2,1.4,0,50,45,61.5
"['Chlorophyll', 'Healer']",Bellossom,182,Attack,grass,,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,490,45,2,0.4,0,50,80,5.8
"['Chlorophyll', 'Healer']",Bellossom,182,Defense,grass,,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,490,45,2,0.4,0,50,95,5.8
"['Chlorophyll', 'Healer']",Bellossom,182,Hp,grass,,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,490,45,2,0.4,0,50,75,5.8
"['Chlorophyll', 'Healer']",Bellossom,182,Sp Attack,grass,,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,490,45,2,0.4,0,50,90,5.8
"['Chlorophyll', 'Healer']",Bellossom,182,Sp Defense,grass,,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,490,45,2,0.4,0,50,100,5.8
"['Chlorophyll', 'Healer']",Bellossom,182,Speed,grass,,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,490,45,2,0.4,0,50,50,5.8
"['Thick Fat', 'Huge Power', 'Sap Sipper']",Marill,183,Attack,water,fairy,0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,250,190,2,0.4,0,50,20,8.5
"['Thick Fat', 'Huge Power', 'Sap Sipper']",Marill,183,Defense,water,fairy,0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,250,190,2,0.4,0,50,50,8.5
"['Thick Fat', 'Huge Power', 'Sap Sipper']",Marill,183,Hp,water,fairy,0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,250,190,2,0.4,0,50,70,8.5
"['Thick Fat', 'Huge Power', 'Sap Sipper']",Marill,183,Sp Attack,water,fairy,0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,250,190,2,0.4,0,50,20,8.5
"['Thick Fat', 'Huge Power', 'Sap Sipper']",Marill,183,Sp Defense,water,fairy,0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,250,190,2,0.4,0,50,50,8.5
"['Thick Fat', 'Huge Power', 'Sap Sipper']",Marill,183,Speed,water,fairy,0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,250,190,2,0.4,0,50,40,8.5
"['Thick Fat', 'Huge Power', 'Sap Sipper']",Azumarill,184,Attack,water,fairy,0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,420,75,2,0.8,0,50,50,28.5
"['Thick Fat', 'Huge Power', 'Sap Sipper']",Azumarill,184,Defense,water,fairy,0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,420,75,2,0.8,0,50,80,28.5
"['Thick Fat', 'Huge Power', 'Sap Sipper']",Azumarill,184,Hp,water,fairy,0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,420,75,2,0.8,0,50,100,28.5
"['Thick Fat', 'Huge Power', 'Sap Sipper']",Azumarill,184,Sp Attack,water,fairy,0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,420,75,2,0.8,0,50,60,28.5
"['Thick Fat', 'Huge Power', 'Sap Sipper']",Azumarill,184,Sp Defense,water,fairy,0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,420,75,2,0.8,0,50,80,28.5
"['Thick Fat', 'Huge Power', 'Sap Sipper']",Azumarill,184,Speed,water,fairy,0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,420,75,2,0.8,0,50,50,28.5
"['Sturdy', 'Rock Head', 'Rattled']",Sudowoodo,185,Attack,rock,,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,410,65,2,1.2,0,50,100,38
"['Sturdy', 'Rock Head', 'Rattled']",Sudowoodo,185,Defense,rock,,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,410,65,2,1.2,0,50,115,38
"['Sturdy', 'Rock Head', 'Rattled']",Sudowoodo,185,Hp,rock,,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,410,65,2,1.2,0,50,70,38
"['Sturdy', 'Rock Head', 'Rattled']",Sudowoodo,185,Sp Attack,rock,,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,410,65,2,1.2,0,50,30,38
"['Sturdy', 'Rock Head', 'Rattled']",Sudowoodo,185,Sp Defense,rock,,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,410,65,2,1.2,0,50,65,38
"['Sturdy', 'Rock Head', 'Rattled']",Sudowoodo,185,Speed,rock,,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,410,65,2,1.2,0,50,30,38
"['Water Absorb', 'Damp', 'Drizzle']",Politoed,186,Attack,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,500,45,2,1.1,0,50,75,33.9
"['Water Absorb', 'Damp', 'Drizzle']",Politoed,186,Defense,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,500,45,2,1.1,0,50,75,33.9
"['Water Absorb', 'Damp', 'Drizzle']",Politoed,186,Hp,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,500,45,2,1.1,0,50,90,33.9
