Abilities,Name,Pokedex Number,Type,Types1&2 Name,Against Bug,Against Dark,Against Dragon,Against Electric,Against Fairy,Against Fight,Against Fire,Against Flying,Against Ghost,Against Grass,Against Ground,Against Ice,Against Normal,Against Poison,Against Psychic,Against Rock,Against Steel,Against Water,Attack,Base Total,Capture Rate,Defense,Generation,Height M,Hp,Is Legendary,Is Mythic,Is Ultra Beast,Percentage Male,Sp Attack,Sp Defense,Speed,Weight Kg
"['Pressure', 'Inner Focus']",Entei,244,,Type2,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,115,580,3,85,2,2.1,115,1,0,0,0,90,75,100,198
"['Pressure', 'Inner Focus']",Suicune,245,water,Type1,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,75,580,3,115,2,2,100,1,0,0,0,90,115,85,187
"['Pressure', 'Inner Focus']",Suicune,245,,Type2,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,75,580,3,115,2,2,100,1,0,0,0,90,115,85,187
"['Guts', 'Sand Veil']",Larvitar,246,rock,Type1,1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,64,300,45,50,2,0.6,50,0,0,0,50,45,50,41,72
"['Guts', 'Sand Veil']",Larvitar,246,ground,Type2,1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,64,300,45,50,2,0.6,50,0,0,0,50,45,50,41,72
['Shed Skin'],Pupitar,247,rock,Type1,1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,84,410,45,70,2,1.2,70,0,0,0,50,65,70,51,152
['Shed Skin'],Pupitar,247,ground,Type2,1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,84,410,45,70,2,1.2,70,0,0,0,50,65,70,51,152
"['Sand Stream', 'Unnerve']",Tyranitar,248,rock,Type1,2,0.5,1,1,2,4,0.5,0.5,0.5,2,2,1,0.5,0.5,0,1,2,2,164,700,45,150,2,2,100,0,0,0,50,95,120,71,202
"['Sand Stream', 'Unnerve']",Tyranitar,248,dark,Type2,2,0.5,1,1,2,4,0.5,0.5,0.5,2,2,1,0.5,0.5,0,1,2,2,164,700,45,150,2,2,100,0,0,0,50,95,120,71,202
"['Pressure', 'Multiscale']",Lugia,249,psychic,Type1,1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,90,680,3,130,2,5.2,106,1,0,0,0,90,154,110,216
"['Pressure', 'Multiscale']",Lugia,249,flying,Type2,1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,90,680,3,130,2,5.2,106,1,0,0,0,90,154,110,216
"['Pressure', 'Regenerator']",Ho-Oh,250,fire,Type1,0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,130,680,3,90,2,3.8,106,1,0,0,0,110,154,90,199
"['Pressure', 'Regenerator']",Ho-Oh,250,flying,Type2,0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,130,680,3,90,2,3.8,106,1,0,0,0,110,154,90,199
['Natural Cure'],Celebi,251,psychic,Type1,4,2,1,0.5,1,0.5,2,2,2,0.5,0.5,2,1,2,0.5,1,1,0.5,100,600,45,100,2,0.6,100,0,1,0,0,100,100,100,5
['Natural Cure'],Celebi,251,grass,Type2,4,2,1,0.5,1,0.5,2,2,2,0.5,0.5,2,1,2,0.5,1,1,0.5,100,600,45,100,2,0.6,100,0,1,0,0,100,100,100,5
"['Overgrow', 'Unburden']",Treecko,252,grass,Type1,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,45,310,45,35,3,0.5,40,0,0,0,88.1,65,55,70,5
"['Overgrow', 'Unburden']",Treecko,252,,Type2,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,45,310,45,35,3,0.5,40,0,0,0,88.1,65,55,70,5
"['Overgrow', 'Unburden']",Grovyle,253,grass,Type1,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,65,405,45,45,3,0.9,50,0,0,0,88.1,85,65,95,21.6
"['Overgrow', 'Unburden']",Grovyle,253,,Type2,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,65,405,45,45,3,0.9,50,0,0,0,88.1,85,65,95,21.6
"['Overgrow', 'Unburden']",Sceptile,254,grass,Type1,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,110,630,45,75,3,1.7,70,0,0,0,88.1,145,85,145,52.2
"['Overgrow', 'Unburden']",Sceptile,254,,Type2,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,110,630,45,75,3,1.7,70,0,0,0,88.1,145,85,145,52.2
"['Blaze', 'Speed Boost']",Torchic,255,fire,Type1,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,60,310,45,40,3,0.4,45,0,0,0,88.1,70,50,45,2.5
"['Blaze', 'Speed Boost']",Torchic,255,,Type2,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,60,310,45,40,3,0.4,45,0,0,0,88.1,70,50,45,2.5
"['Blaze', 'Speed Boost']",Combusken,256,fire,Type1,0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2,85,405,45,60,3,0.9,60,0,0,0,88.1,85,60,55,19.5
"['Blaze', 'Speed Boost']",Combusken,256,fighting,Type2,0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2,85,405,45,60,3,0.9,60,0,0,0,88.1,85,60,55,19.5
"['Blaze', 'Speed Boost']",Blaziken,257,fire,Type1,0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2,160,630,45,80,3,1.9,80,0,0,0,88.1,130,80,100,52
"['Blaze', 'Speed Boost']",Blaziken,257,fighting,Type2,0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2,160,630,45,80,3,1.9,80,0,0,0,88.1,130,80,100,52
"['Torrent', 'Damp']",Mudkip,258,water,Type1,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,70,310,45,50,3,0.4,50,0,0,0,88.1,50,50,40,7.6
"['Torrent', 'Damp']",Mudkip,258,,Type2,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,70,310,45,50,3,0.4,50,0,0,0,88.1,50,50,40,7.6
"['Torrent', 'Damp']",Marshtomp,259,water,Type1,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,85,405,45,70,3,0.7,70,0,0,0,88.1,60,70,50,28
"['Torrent', 'Damp']",Marshtomp,259,ground,Type2,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,85,405,45,70,3,0.7,70,0,0,0,88.1,60,70,50,28
"['Torrent', 'Damp']",Swampert,260,water,Type1,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,150,635,45,110,3,1.5,100,0,0,0,88.1,95,110,70,81.9
"['Torrent', 'Damp']",Swampert,260,ground,Type2,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,150,635,45,110,3,1.5,100,0,0,0,88.1,95,110,70,81.9
"['Run Away', 'Quick Feet', 'Rattled']",Poochyena,261,dark,Type1,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,55,220,255,35,3,0.5,35,0,0,0,50,30,30,35,13.6
"['Run Away', 'Quick Feet', 'Rattled']",Poochyena,261,,Type2,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,55,220,255,35,3,0.5,35,0,0,0,50,30,30,35,13.6
"['Intimidate', 'Quick Feet', 'Moxie']",Mightyena,262,dark,Type1,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,90,420,127,70,3,1,70,0,0,0,50,60,60,70,37
"['Intimidate', 'Quick Feet', 'Moxie']",Mightyena,262,,Type2,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,90,420,127,70,3,1,70,0,0,0,50,60,60,70,37
"['Pickup', 'Gluttony', 'Quick Feet']",Zigzagoon,263,normal,Type1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,30,240,255,41,3,0.4,38,0,0,0,50,30,41,60,17.5
"['Pickup', 'Gluttony', 'Quick Feet']",Zigzagoon,263,,Type2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,30,240,255,41,3,0.4,38,0,0,0,50,30,41,60,17.5
"['Pickup', 'Gluttony', 'Quick Feet']",Linoone,264,normal,Type1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,70,420,90,61,3,0.5,78,0,0,0,50,50,61,100,32.5
"['Pickup', 'Gluttony', 'Quick Feet']",Linoone,264,,Type2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,70,420,90,61,3,0.5,78,0,0,0,50,50,61,100,32.5
"['Shield Dust', 'Run Away']",Wurmple,265,bug,Type1,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,45,195,255,35,3,0.3,45,0,0,0,50,20,30,20,3.6
"['Shield Dust', 'Run Away']",Wurmple,265,,Type2,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,45,195,255,35,3,0.3,45,0,0,0,50,20,30,20,3.6
['Shed Skin'],Silcoon,266,bug,Type1,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,35,205,120,55,3,0.6,50,0,0,0,50,25,25,15,10
['Shed Skin'],Silcoon,266,,Type2,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,35,205,120,55,3,0.6,50,0,0,0,50,25,25,15,10
"['Swarm', 'Rivalry']",Beautifly,267,bug,Type1,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,70,395,45,50,3,1,60,0,0,0,50,100,50,65,28.4
"['Swarm', 'Rivalry']",Beautifly,267,flying,Type2,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,70,395,45,50,3,1,60,0,0,0,50,100,50,65,28.4
['Shed Skin'],Cascoon,268,bug,Type1,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,35,205,120,55,3,0.7,50,0,0,0,50,25,25,15,11.5
['Shed Skin'],Cascoon,268,,Type2,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,35,205,120,55,3,0.7,50,0,0,0,50,25,25,15,11.5
"['Shield Dust', 'Compoundeyes']",Dustox,269,bug,Type1,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,50,385,45,70,3,1.2,60,0,0,0,50,50,90,65,31.6
"['Shield Dust', 'Compoundeyes']",Dustox,269,poison,Type2,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,50,385,45,70,3,1.2,60,0,0,0,50,50,90,65,31.6
"['Swift Swim', 'Rain Dish', 'Own Tempo']",Lotad,270,water,Type1,2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25,30,220,255,30,3,0.5,40,0,0,0,50,40,50,30,2.6
"['Swift Swim', 'Rain Dish', 'Own Tempo']",Lotad,270,grass,Type2,2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25,30,220,255,30,3,0.5,40,0,0,0,50,40,50,30,2.6
"['Swift Swim', 'Rain Dish', 'Own Tempo']",Lombre,271,water,Type1,2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25,50,340,120,50,3,1.2,60,0,0,0,50,60,70,50,32.5
"['Swift Swim', 'Rain Dish', 'Own Tempo']",Lombre,271,grass,Type2,2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25,50,340,120,50,3,1.2,60,0,0,0,50,60,70,50,32.5
"['Swift Swim', 'Rain Dish', 'Own Tempo']",Ludicolo,272,water,Type1,2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25,70,480,45,70,3,1.5,80,0,0,0,50,90,100,70,55
"['Swift Swim', 'Rain Dish', 'Own Tempo']",Ludicolo,272,grass,Type2,2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25,70,480,45,70,3,1.5,80,0,0,0,50,90,100,70,55
"['Chlorophyll', 'Early Bird', 'Pickpocket']",Seedot,273,grass,Type1,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,40,220,255,50,3,0.5,40,0,0,0,50,30,30,30,4
"['Chlorophyll', 'Early Bird', 'Pickpocket']",Seedot,273,,Type2,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,40,220,255,50,3,0.5,40,0,0,0,50,30,30,30,4
"['Chlorophyll', 'Early Bird', 'Pickpocket']",Nuzleaf,274,grass,Type1,4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5,70,340,120,40,3,1,70,0,0,0,50,60,40,60,28
"['Chlorophyll', 'Early Bird', 'Pickpocket']",Nuzleaf,274,dark,Type2,4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5,70,340,120,40,3,1,70,0,0,0,50,60,40,60,28
"['Chlorophyll', 'Early Bird', 'Pickpocket']",Shiftry,275,grass,Type1,4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5,100,480,45,60,3,1.3,90,0,0,0,50,90,60,80,59.6
"['Chlorophyll', 'Early Bird', 'Pickpocket']",Shiftry,275,dark,Type2,4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5,100,480,45,60,3,1.3,90,0,0,0,50,90,60,80,59.6
"['Guts', 'Scrappy']",Taillow,276,normal,Type1,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,55,270,200,30,3,0.3,40,0,0,0,50,30,30,85,2.3
"['Guts', 'Scrappy']",Taillow,276,flying,Type2,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,55,270,200,30,3,0.3,40,0,0,0,50,30,30,85,2.3
"['Guts', 'Scrappy']",Swellow,277,normal,Type1,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,85,455,45,60,3,0.7,60,0,0,0,50,75,50,125,19.8
"['Guts', 'Scrappy']",Swellow,277,flying,Type2,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,85,455,45,60,3,0.7,60,0,0,0,50,75,50,125,19.8
"['Keen Eye', 'Hydration', 'Rain Dish']",Wingull,278,water,Type1,0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,30,270,190,30,3,0.6,40,0,0,0,50,55,30,85,9.5
"['Keen Eye', 'Hydration', 'Rain Dish']",Wingull,278,flying,Type2,0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,30,270,190,30,3,0.6,40,0,0,0,50,55,30,85,9.5
"['Keen Eye', 'Drizzle', 'Rain Dish']",Pelipper,279,water,Type1,0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,50,440,45,100,3,1.2,60,0,0,0,50,95,70,65,28
"['Keen Eye', 'Drizzle', 'Rain Dish']",Pelipper,279,flying,Type2,0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,50,440,45,100,3,1.2,60,0,0,0,50,95,70,65,28
"['Synchronize', 'Trace', 'Telepathy']",Ralts,280,psychic,Type1,1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,25,198,235,25,3,0.4,28,0,0,0,50,45,35,40,6.6
"['Synchronize', 'Trace', 'Telepathy']",Ralts,280,fairy,Type2,1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,25,198,235,25,3,0.4,28,0,0,0,50,45,35,40,6.6
"['Synchronize', 'Trace', 'Telepathy']",Kirlia,281,psychic,Type1,1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,35,278,120,35,3,0.8,38,0,0,0,50,65,55,50,20.2
"['Synchronize', 'Trace', 'Telepathy']",Kirlia,281,fairy,Type2,1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,35,278,120,35,3,0.8,38,0,0,0,50,65,55,50,20.2
"['Synchronize', 'Trace', 'Telepathy']",Gardevoir,282,psychic,Type1,1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,85,618,45,65,3,1.6,68,0,0,0,50,165,135,100,48.4
"['Synchronize', 'Trace', 'Telepathy']",Gardevoir,282,fairy,Type2,1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,85,618,45,65,3,1.6,68,0,0,0,50,165,135,100,48.4
"['Swift Swim', 'Rain Dish']",Surskit,283,bug,Type1,1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,30,269,200,32,3,0.5,40,0,0,0,50,50,52,65,1.7
"['Swift Swim', 'Rain Dish']",Surskit,283,water,Type2,1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,30,269,200,32,3,0.5,40,0,0,0,50,50,52,65,1.7
"['Intimidate', 'Unnerve']",Masquerain,284,bug,Type1,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,60,454,75,62,3,0.8,70,0,0,0,50,100,82,80,3.6
"['Intimidate', 'Unnerve']",Masquerain,284,flying,Type2,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,60,454,75,62,3,0.8,70,0,0,0,50,100,82,80,3.6
"['Effect Spore', 'Poison Heal', 'Quick Feet']",Shroomish,285,grass,Type1,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,40,295,255,60,3,0.4,60,0,0,0,50,40,60,35,4.5
"['Effect Spore', 'Poison Heal', 'Quick Feet']",Shroomish,285,,Type2,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,40,295,255,60,3,0.4,60,0,0,0,50,40,60,35,4.5
"['Effect Spore', 'Poison Heal', 'Technician']",Breloom,286,grass,Type1,1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5,130,460,90,80,3,1.2,60,0,0,0,50,60,60,70,39.2
"['Effect Spore', 'Poison Heal', 'Technician']",Breloom,286,fighting,Type2,1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5,130,460,90,80,3,1.2,60,0,0,0,50,60,60,70,39.2
['Truant'],Slakoth,287,normal,Type1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,60,280,255,60,3,0.8,60,0,0,0,50,35,35,30,24
['Truant'],Slakoth,287,,Type2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,60,280,255,60,3,0.8,60,0,0,0,50,35,35,30,24
['Vital Spirit'],Vigoroth,288,normal,Type1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,80,440,120,80,3,1.4,80,0,0,0,50,55,55,90,46.5
['Vital Spirit'],Vigoroth,288,,Type2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,80,440,120,80,3,1.4,80,0,0,0,50,55,55,90,46.5
['Truant'],Slaking,289,normal,Type1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,160,670,45,100,3,2,150,0,0,0,50,95,65,100,130.5
['Truant'],Slaking,289,,Type2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,160,670,45,100,3,2,150,0,0,0,50,95,65,100,130.5
"['Compoundeyes', 'Run Away']",Nincada,290,bug,Type1,1,1,1,0,1,0.5,2,2,1,1,0.5,2,1,0.5,1,1,1,2,45,266,255,90,3,0.5,31,0,0,0,50,30,30,40,5.5
"['Compoundeyes', 'Run Away']",Nincada,290,ground,Type2,1,1,1,0,1,0.5,2,2,1,1,0.5,2,1,0.5,1,1,1,2,45,266,255,90,3,0.5,31,0,0,0,50,30,30,40,5.5
"['Speed Boost', 'Infiltrator']",Ninjask,291,bug,Type1,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,90,456,120,45,3,0.8,61,0,0,0,50,50,50,160,12
"['Speed Boost', 'Infiltrator']",Ninjask,291,flying,Type2,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,90,456,120,45,3,0.8,61,0,0,0,50,50,50,160,12
['Wonder Guard'],Shedinja,292,bug,Type1,0.5,2,1,1,1,0,2,2,2,0.5,0.5,1,0,0.5,1,2,1,1,90,236,45,45,3,0.8,1,0,0,0,0,30,30,40,1.2
['Wonder Guard'],Shedinja,292,ghost,Type2,0.5,2,1,1,1,0,2,2,2,0.5,0.5,1,0,0.5,1,2,1,1,90,236,45,45,3,0.8,1,0,0,0,0,30,30,40,1.2
"['Soundproof', 'Rattled']",Whismur,293,normal,Type1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,51,240,190,23,3,0.6,64,0,0,0,50,51,23,28,16.3
"['Soundproof', 'Rattled']",Whismur,293,,Type2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,51,240,190,23,3,0.6,64,0,0,0,50,51,23,28,16.3
"['Soundproof', 'Scrappy']",Loudred,294,normal,Type1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,71,360,120,43,3,1,84,0,0,0,50,71,43,48,40.5
"['Soundproof', 'Scrappy']",Loudred,294,,Type2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,71,360,120,43,3,1,84,0,0,0,50,71,43,48,40.5
"['Soundproof', 'Scrappy']",Exploud,295,normal,Type1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,91,490,45,63,3,1.5,104,0,0,0,50,91,73,68,84
"['Soundproof', 'Scrappy']",Exploud,295,,Type2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,91,490,45,63,3,1.5,104,0,0,0,50,91,73,68,84
"['Thick Fat', 'Guts', 'Sheer Force']",Makuhita,296,fighting,Type1,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,60,237,180,30,3,1,72,0,0,0,75.4,20,30,25,86.4
"['Thick Fat', 'Guts', 'Sheer Force']",Makuhita,296,,Type2,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,60,237,180,30,3,1,72,0,0,0,75.4,20,30,25,86.4
"['Thick Fat', 'Guts', 'Sheer Force']",Hariyama,297,fighting,Type1,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,120,474,200,60,3,2.3,144,0,0,0,75.4,40,60,50,253.8
"['Thick Fat', 'Guts', 'Sheer Force']",Hariyama,297,,Type2,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,120,474,200,60,3,2.3,144,0,0,0,75.4,40,60,50,253.8
"['Thick Fat', 'Huge Power', 'Sap Sipper']",Azurill,298,normal,Type1,0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,20,190,150,40,3,0.2,50,0,0,0,24.6,20,40,20,2
"['Thick Fat', 'Huge Power', 'Sap Sipper']",Azurill,298,fairy,Type2,0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,20,190,150,40,3,0.2,50,0,0,0,24.6,20,40,20,2
"['Sturdy', 'Magnet Pull', 'Sand Force']",Nosepass,299,rock,Type1,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,45,375,255,135,3,1,30,0,0,0,50,45,90,30,97
"['Sturdy', 'Magnet Pull', 'Sand Force']",Nosepass,299,,Type2,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,45,375,255,135,3,1,30,0,0,0,50,45,90,30,97
"['Cute Charm', 'Normalize', 'Wonder Skin ']",Skitty,300,normal,Type1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,45,260,255,45,3,0.6,50,0,0,0,24.6,35,35,50,11
"['Cute Charm', 'Normalize', 'Wonder Skin ']",Skitty,300,,Type2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,45,260,255,45,3,0.6,50,0,0,0,24.6,35,35,50,11
"['Cute Charm', 'Normalize', 'Wonder Skin ']",Delcatty,301,normal,Type1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,65,400,60,65,3,1.1,70,0,0,0,24.6,55,55,90,32.6
"['Cute Charm', 'Normalize', 'Wonder Skin ']",Delcatty,301,,Type2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,65,400,60,65,3,1.1,70,0,0,0,24.6,55,55,90,32.6
"['Keen Eye', 'Stall', 'Prankster']",Sableye,302,dark,Type1,1,1,1,1,2,0,1,1,1,1,1,1,0,0.5,0,1,1,1,85,480,45,125,3,0.5,50,0,0,0,50,85,115,20,11
"['Keen Eye', 'Stall', 'Prankster']",Sableye,302,ghost,Type2,1,1,1,1,2,0,1,1,1,1,1,1,0,0.5,0,1,1,1,85,480,45,125,3,0.5,50,0,0,0,50,85,115,20,11
"['Hyper Cutter', 'Intimidate', 'Sheer Force']",Mawile,303,steel,Type1,0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1,105,480,45,125,3,0.6,50,0,0,0,50,55,95,50,11.5
"['Hyper Cutter', 'Intimidate', 'Sheer Force']",Mawile,303,fairy,Type2,0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1,105,480,45,125,3,0.6,50,0,0,0,50,55,95,50,11.5
"['Sturdy', 'Rock Head', 'Heavy Metal']",Aron,304,steel,Type1,0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2,70,330,180,100,3,0.4,50,0,0,0,50,40,40,30,60
"['Sturdy', 'Rock Head', 'Heavy Metal']",Aron,304,rock,Type2,0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2,70,330,180,100,3,0.4,50,0,0,0,50,40,40,30,60
"['Sturdy', 'Rock Head', 'Heavy Metal']",Lairon,305,steel,Type1,0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2,90,430,90,140,3,0.9,60,0,0,0,50,50,50,40,120
"['Sturdy', 'Rock Head', 'Heavy Metal']",Lairon,305,rock,Type2,0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2,90,430,90,140,3,0.9,60,0,0,0,50,50,50,40,120
"['Sturdy', 'Rock Head', 'Heavy Metal']",Aggron,306,steel,Type1,0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2,140,630,45,230,3,2.1,70,0,0,0,50,60,80,50,360
